id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C70,A. Vinculación con el entorno operando. UTS,UTS,Universidad Tecnológica de Salamanca,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C73,A. Vinculación con el entorno operando. UTSMA,UTSMA,Universidad Tecnológica de San Miguel de Allende,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C76,A. Vinculación con el entorno operando. UTSOE,UTSOE,Universidad Tecnológica del Suroeste de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
7,Poderes y Autónomos,E001,Acceso a la información pública del Estado de Guanajuato,E001.C02,"Acceso de la población solicitante a la información pública, atendida.",IACIP,Instituto de Acceso a la Información Pública del Estado de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.10,"16.10 Garantizar el acceso público a la información y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
1,Seguridad y paz social,E044,Participación de la sociedad en la prevención de delitos,E044.C05,Acciones a través de la Comisión Intersecretarial para la Prevención Social de la Violencia y la Delincuencia impulsados.,SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
5,Desarrollo ordenado y sostenible,E004,Adaptación al cambio climático,E004.C02,Acciones de adaptación en ecosistemas y comunidades de alta vulnerabilidad implementadas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,13,Objetivo 13: Adoptar medidas urgentes para combatir el cambio climático y sus efectos,13.1,13.1 Fortalecer la resiliencia y la capacidad de adaptación a los riesgos relacionados con el clima y los desastres naturales en todos los países.,4,Medio ambiente y energía,4.1,Cambio climático,4.1.1,Cambio climático
2,Desarrollo Humano y Social,E010,Reconstrucción del tejido social,E010.C05,Acciones de articulación y vinculación con el sector educativo y otros organismos sociales realizadas.,SDSH,Secretaría de Desarrollo Social y Humano,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.3,"4.3 Asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a formación técnica, profesional y superior de calidad, incluida la enseñanza universitaria.",1,Educación,1.1,Educación,1.1.1,Educación
7,Poderes y Autónomos,E049,Procuraduría de los Derechos Humanos,E049.C03,"Acciones de capacitación, divulgación y estudio a quienes viven o transitan en el estado de guanajuato, con el objeto de fortalecer la cultura de los Derechos Humanos, realizadas y dirigidas.",PDH,Procuraduría de los Derechos Humanos,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.3,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,S008,Atención integral al migrante y su familia,S008.C06,Acciones de conservación y fortalecimiento de los rasgos socioculturales implementadas,SMEI,Secretaría del Migrante y Enlace Internacional,01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,1.4,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación.",3,Desarrollo social,3.2,Pobreza,3.2.2,Pobreza
5,Desarrollo ordenado y sostenible,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C08,Acciones de educación ambiental en ordenamiento territorial realizadas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.b,"11.b Para 2020, aumentar el número de ciudades y asentamientos humanos que adoptan y ponen en marcha políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Acción de Hyogo, la gestión integral de los riesgos de desastre a todos los niveles.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
5,Desarrollo ordenado y sostenible,E042,Mitigación de emisiones de gas efecto invernadero,E042.C01,Acciones de eficiencia energética para el fomento a la sustentabilidad energética implementadas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,07,"Objetivo 7: Garantizar el acceso a una energía asequible, segura, sostenible y moderna para todos",7.3,"7.3 Para 2030, duplicar la tasa mundial de mejora de la eficiencia energética.",4,Medio ambiente y energía,4.2,Energía,4.2.1,Energía asequible
2,Desarrollo Humano y Social,E064,Prevención en salud,E064.C04,Acciones de enseñanza pertinente a la transición demográfica realizadas.,ISAPEG,Instituto de Salud Pública del Estado de Guanajuato,03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,3.4,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.,3,Desarrollo social,3.4,Vida sana,3.4.1,"VIH/SIDA, malaria y otras enfermedades"
2,Desarrollo Humano y Social,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C04,Acciones de mejoramiento de vivienda realizadas.,SDSH,Secretaría de Desarrollo Social y Humano,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"11.1 Asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C09,"Acciones de prevención de la violencia contra las niñas, adolescentes y mujeres realizadas",IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.2,"5.2 Eliminar todas las formas de violencia contra todas las mujeres y las niñas en los ámbitos público y privado, incluidas la trata y la explotación sexual y otros tipos de explotación.",3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
2,Desarrollo Humano y Social,E064,Prevención en salud,E064.C02,Acciones de promoción de estilos de vida saludable realizadas.,ISAPEG,Instituto de Salud Pública del Estado de Guanajuato,03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,3.4,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.,3,Desarrollo social,3.4,Vida sana,3.4.1,"VIH/SIDA, malaria y otras enfermedades"
7,Poderes y Autónomos,E049,Procuraduría de los Derechos Humanos,E049.C02,Acciones de Promoción y Difusión directa y transversal del conocimiento de los Derechos Humanos en la Sociedad realizadas.,PDH,Procuraduría de los Derechos Humanos,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.3,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
7,Poderes y Autónomos,E049,Procuraduría de los Derechos Humanos,E049.C01,Acciones de protección y defensa en materia de Derechos Humanos implementadas,PDH,Procuraduría de los Derechos Humanos,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.3,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
5,Desarrollo ordenado y sostenible,P006,Gestión integral de la biodiversidad,P006.C01,"Acciones de protección, conservación, restauración y aprovechamiento sustentable de los recursos naturales de la Entidad realizadas",SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,15,"Objetivo 15: Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras y detener la pérdida de biodiversidad",15.1,"15.1 Para 2020, velar por la conservación, el restablecimiento y el uso sostenible de los ecosistemas terrestres y los ecosistemas interiores de agua dulce y los servicios que proporcionan.",4,Medio ambiente y energía,4.3,Ambiente,4.3.1,Bosques
2,Desarrollo Humano y Social,E064,Prevención en salud,E064.C03,Acciones de vigilancia epidemiológica de las enfermedades potencialmente evitables otorgada.,ISAPEG,Instituto de Salud Pública del Estado de Guanajuato,03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,3.4,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.,3,Desarrollo social,3.4,Vida sana,3.4.1,"VIH/SIDA, malaria y otras enfermedades"
2,Desarrollo Humano y Social,E010,Reconstrucción del tejido social,E010.C09,Acciones implementadas para la creación y seguimiento de grupos autogestivos.,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,10,Objetivo 10: Reducir la desigualdad en y entre los países,10.2,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición.",3,Desarrollo social,3.6,Desigualdad,3.6.1,Reducción de desigualdades
5,Desarrollo ordenado y sostenible,P006,Gestión integral de la biodiversidad,P006.C04,Acciones para el cuidado y protección de la Biodiversidad del Estado realizadas.,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,15,"Objetivo 15: Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras y detener la pérdida de biodiversidad",15.5,"15.5 Adoptar medidas urgentes y significativas para reducir la degradación de los hábitats naturales, detener la pérdida de la diversidad biológica y, para 2020, proteger las especies amenazadas y evitar su extinción.",4,Medio ambiente y energía,4.3,Ambiente,4.3.2,Biodiverdidad
