id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.03,Potenciar a la cultura y al deporte como elementos del desarrollo integral de las personas y las comunidades.,PED.01.02.03.04,"Promoción de la cultura física en todos los sectores de la población, para fo­ mentar un estilo de vida saludable.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.03,Potenciar a la cultura y al deporte como elementos del desarrollo integral de las personas y las comunidades.,PED.01.02.03.05,Fortalecimiento del deporte competitivo y de alto rendimiento.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.01,"Armonización legislativa y reglamentaria, que contemple principios de máxima transparencia.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.02,"Impulso de la coordinación entre el gobierno, la sociedad y la academia para garantizar la transparencia y la rendición de cuentas.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.03,"Fortalecimiento de la participación ciudadana mediante mecanismos ágiles y novedosos, que posibiliten su involucramiento en las decisiones relacionadas con la transparencia y la rendición de cuentas.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.04,"Capacitación permanente en temas de transparencia, ética, gobierno abierto y rendición de cuentas a todo el personal de la función pública.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.05,"Desarrollo de mecanismos más amplios y diversos para la difusión de informa- ción acerca de la situación financiera, los trámites, los servicios y los resultados de las acciones gubernamentales.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.01,Armonización de las acciones mediante las cuales se proveen los servicios públicos.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.02,"Profesionalización con perspectiva de género de las y los servidores públicos municipales, para consolidar el desarrollo de las funciones públicas y mejorar la prestación de los servicios.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.03,"Impulso a la participación ciudadana en la toma de decisiones gubernamentales, generando alianzas mediante organismos de planeación municipal con igualdad de participación de mujeres y de hombres.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.04,"Impulso a la gestión del conocimiento y al aprovechamiento de las tecnologías de la información, para contar con bancos de información robustos, eficientes y actualizados con información desagregada por sexo, grupo de edad, condición de habla indígena y por localidad para la toma de decisiones oport",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.05,Impulso a la corresponsabilidad de los municipios en el combate a la corrupción.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.03,"Fortalecer las capacidades institucionales de las administraciones públicas municipales y estatales para que su actuación se conduzca apegada a procesos de planeación, transparencia y evaluación de resultados que requiere la sociedad.",PED.04.01.03.06,Promoción del asociacionismo municipal como base para el desarrollo regional y sostenible.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.07,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.01,"Incremento de las opciones de empleo y el ingreso digno, en condiciones de igualdad.",ODS.10,Objetivo 10: Reducir la desigualdad en y entre los países,MM.10.02,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.10,Objetivo 10: Reducir la desigualdad en y entre los países,MM.10.02,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.10,Objetivo 10: Reducir la desigualdad en y entre los países,MM.10.02,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.04,Impulso a la familia como la institución que promueve valores y principios para generar personas responsables.,ODS.10,Objetivo 10: Reducir la desigualdad en y entre los países,MM.10.02,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.05,Incremento de los niveles de cohesión social de las comunidades.,ODS.10,Objetivo 10: Reducir la desigualdad en y entre los países,MM.10.02,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición."
